timestamp,machine_id,vibration,temperature,pressure,failure_event
2025-01-02 01:10:00,M01,0.2566,64.31,2.36,0
2025-01-02 01:20:00,M01,0.1678,58.102,2.238,0
2025-01-02 01:30:00,M01,0.197,61.885,1.861,0
2025-01-02 01:40:00,M01,0.1464,54.365,2.045,0
2025-01-02 01:50:00,M01,0.2228,66.643,2.0,0
2025-01-02 02:00:00,M01,0.2723,66.228,2.056,0
2025-01-02 02:10:00,M01,0.1961,64.798,1.86,0
2025-01-02 02:20:00,M01,0.1902,52.426,1.982,0
2025-01-02 02:30:00,M01,0.1443,64.146,1.68,0
2025-01-02 02:40:00,M01,0.1885,62.024,2.027,0
2025-01-02 02:50:00,M01,0.1204,51.974,2.09,0
2025-01-02 03:00:00,M01,0.1544,59.879,1.955,0
2025-01-02 03:10:00,M01,0.2113,61.823,1.677,0
2025-01-02 03:20:00,M01,0.266,62.78,2.198,0
2025-01-02 03:30:00,M01,0.3405,60.886,2.073,0
2025-01-02 03:40:00,M01,0.1707,61.456,1.855,0
2025-01-02 03:50:00,M01,0.2718,67.368,1.944,0
2025-01-02 04:00:00,M01,0.2122,66.13,1.7,0
2025-01-02 04:10:00,M01,0.1924,45.665,1.795,0
2025-01-02 04:20:00,M01,0.2216,58.413,1.892,0
2025-01-02 04:30:00,M01,0.2031,59.177,2.246,0
2025-01-02 04:40:00,M01,0.2055,51.24,1.872,0
2025-01-02 04:50:00,M01,0.1796,60.471,2.128,0
2025-01-02 05:00:00,M01,0.1301,66.244,1.892,0
2025-01-02 05:10:00,M01,0.1228,54.567,2.05,0
2025-01-02 05:20:00,M01,0.2327,61.682,1.972,0
2025-01-02 05:30:00,M01,0.1862,55.421,2.175,0
2025-01-02 05:40:00,M01,0.1702,56.64,1.893,0
2025-01-02 05:50:00,M01,0.2004,67.387,1.685,0
2025-01-02 06:00:00,M01,0.2397,57.287,1.724,0
2025-01-02 06:10:00,M01,0.209,62.311,1.894,0
2025-01-02 06:20:00,M01,0.1672,50.644,1.75,0
2025-01-02 06:30:00,M01,0.2613,69.312,2.082,0
2025-01-02 06:40:00,M01,0.279,63.013,1.907,0
2025-01-02 06:50:00,M01,0.2247,59.088,2.475,0
2025-01-02 07:00:00,M01,0.2487,62.878,1.652,0
2025-01-02 07:10:00,M01,0.2621,52.951,2.041,0
2025-01-02 07:20:00,M01,0.2565,65.913,1.774,0
2025-01-02 07:30:00,M01,0.2307,58.38,1.901,0
2025-01-02 07:40:00,M01,0.2299,58.98,2.028,0
2025-01-02 07:50:00,M01,0.226,57.542,1.535,0
2025-01-02 08:00:00,M01,0.1451,57.097,2.047,0
2025-01-02 08:10:00,M01,0.235,63.473,2.381,0
2025-01-02 08:20:00,M01,0.1322,61.28,1.909,0
2025-01-02 08:30:00,M01,0.1603,63.259,2.052,0
2025-01-02 08:40:00,M01,0.2652,59.956,2.205,0
2025-01-02 08:50:00,M01,0.242,62.566,1.967,0
2025-01-02 09:00:00,M01,0.2744,57.906,1.884,0
2025-01-02 09:10:00,M01,0.1864,71.149,1.545,0
2025-01-02 09:20:00,M01,0.1424,52.16,2.128,0
2025-01-02 09:30:00,M01,0.188,66.305,1.977,0
2025-01-02 09:40:00,M01,0.2051,66.84,1.797,0
2025-01-02 09:50:00,M01,0.2039,55.739,2.025,0
2025-01-02 10:00:00,M01,0.4857,85.677,1.522,0
2025-01-02 10:10:00,M01,0.4109,79.508,1.533,0
2025-01-02 10:20:00,M01,0.4466,79.386,1.76,0
2025-01-02 10:30:00,M01,0.3796,74.671,1.371,0
2025-01-02 10:40:00,M01,0.4515,73.444,1.848,0
2025-01-02 10:50:00,M01,0.4292,73.483,1.359,0
2025-01-02 11:00:00,M01,0.3915,76.483,1.506,0
2025-01-02 11:10:00,M01,0.4172,81.536,2.023,0
2025-01-02 11:20:00,M01,0.4198,75.437,1.864,0
2025-01-02 11:30:00,M01,0.4155,69.973,1.658,0
2025-01-02 11:40:00,M01,0.5176,78.653,1.451,0
2025-01-02 11:50:00,M01,0.4241,79.136,1.533,0
2025-01-02 12:00:00,M01,0.1878,63.273,2.015,1
2025-01-02 12:10:00,M01,0.0951,63.727,2.008,0
2025-01-02 12:20:00,M01,0.4038,70.333,1.49,0
2025-01-02 12:30:00,M01,0.4354,67.042,1.502,0
2025-01-02 12:40:00,M01,0.4142,67.346,1.465,0
2025-01-02 12:50:00,M01,0.5176,63.51,1.22,0
2025-01-02 13:00:00,M01,0.4403,72.872,1.405,0
2025-01-02 13:10:00,M01,0.513,71.27,1.691,0
2025-01-02 13:20:00,M01,0.4516,69.487,1.235,0
2025-01-02 13:30:00,M01,0.4504,56.909,1.47,0
2025-01-02 13:40:00,M01,0.4441,65.451,1.344,0
2025-01-02 13:50:00,M01,0.4487,77.292,1.531,0
2025-01-02 14:00:00,M01,0.5345,68.364,1.431,0
2025-01-02 14:10:00,M01,0.3326,73.49,1.804,0
2025-01-02 14:20:00,M01,0.0999,53.047,2.101,1
2025-01-02 14:30:00,M01,0.1728,67.194,1.738,0
2025-01-02 14:40:00,M01,0.2007,59.28,2.134,0
2025-01-02 14:50:00,M01,0.2345,61.45,1.845,0
2025-01-02 15:00:00,M01,0.2237,71.629,1.885,0
2025-01-02 15:10:00,M01,0.1808,67.582,2.063,0
2025-01-02 15:20:00,M01,0.251,58.467,1.902,0
2025-01-02 15:30:00,M01,0.2515,57.034,2.179,0
2025-01-02 15:40:00,M01,0.2092,58.372,1.845,0
2025-01-02 15:50:00,M01,0.2481,62.549,1.876,0
2025-01-02 16:00:00,M01,0.2136,59.474,1.869,0
2025-01-02 16:10:00,M01,0.1719,58.024,1.887,0
2025-01-02 16:20:00,M01,0.2349,67.336,2.22,0
2025-01-02 16:30:00,M01,0.2055,59.429,2.126,0
2025-01-02 16:40:00,M01,0.2001,71.498,2.342,0
2025-01-02 16:50:00,M01,0.2736,60.454,2.454,0
2025-01-02 17:00:00,M01,0.0775,68.927,1.794,0
2025-01-02 17:10:00,M01,0.1291,61.787,2.014,0
2025-01-02 17:20:00,M01,0.1406,64.815,1.765,0
2025-01-02 17:30:00,M01,0.1818,56.377,1.844,0
2025-01-02 17:40:00,M01,0.1873,55.731,1.874,0
2025-01-02 17:50:00,M01,0.1246,62.299,1.789,0
2025-01-02 18:00:00,M01,0.1507,64.943,1.79,0
2025-01-02 18:10:00,M01,0.157,60.201,1.971,0
2025-01-02 18:20:00,M01,0.3229,53.568,1.757,0
2025-01-02 18:30:00,M01,0.2901,53.199,2.168,0
2025-01-02 18:40:00,M01,0.1794,52.864,1.816,0
2025-01-02 18:50:00,M01,0.1818,51.162,2.562,0
2025-01-02 19:00:00,M01,0.1425,60.547,1.91,0
2025-01-02 19:10:00,M01,0.1046,65.625,2.014,0
2025-01-02 19:20:00,M01,0.1942,59.933,1.741,0
2025-01-02 19:30:00,M01,0.1501,48.698,2.341,0
2025-01-02 19:40:00,M01,0.1958,59.046,2.224,0
2025-01-02 19:50:00,M01,0.12,59.186,2.059,0
2025-01-02 20:00:00,M01,0.1619,70.48,1.731,0
2025-01-02 20:10:00,M01,0.2074,52.714,2.042,0
2025-01-02 20:20:00,M01,0.2183,58.047,1.776,0
2025-01-02 20:30:00,M01,0.2209,68.529,2.292,0
2025-01-02 20:40:00,M01,0.134,62.25,2.162,0
2025-01-02 20:50:00,M01,0.2427,62.817,2.019,0
2025-01-02 21:00:00,M01,0.16,60.573,1.513,0
2025-01-02 21:10:00,M01,0.2316,61.65,1.803,0
2025-01-02 21:20:00,M01,0.1995,63.888,2.138,0
2025-01-02 21:30:00,M01,0.1312,55.953,2.243,0
2025-01-02 21:40:00,M01,0.1842,64.39,2.222,0
2025-01-02 21:50:00,M01,0.2183,53.135,1.682,0
2025-01-02 22:00:00,M01,0.2306,61.642,2.06,0
2025-01-02 22:10:00,M01,0.193,60.894,2.203,0
2025-01-02 22:20:00,M01,0.2766,56.919,1.668,0
2025-01-02 22:30:00,M01,0.2504,59.887,1.998,0
2025-01-02 22:40:00,M01,0.1872,56.887,2.055,0
2025-01-02 22:50:00,M01,0.2375,54.641,1.94,0
2025-01-02 23:00:00,M01,0.2967,58.232,1.63,0
2025-01-02 23:10:00,M01,0.298,54.48,1.935,0
2025-01-02 23:20:00,M01,0.1386,61.614,1.935,0
2025-01-02 23:30:00,M01,0.1537,54.25,1.97,0
2025-01-02 23:40:00,M01,0.2742,63.56,1.887,0
2025-01-02 23:50:00,M01,0.1471,54.093,1.911,0
2025-01-03 00:00:00,M01,0.1339,57.169,1.992,0
2025-01-03 00:10:00,M01,0.1757,56.877,2.088,0
2025-01-03 00:20:00,M01,0.221,66.626,1.939,0
2025-01-03 00:30:00,M01,0.1949,61.651,1.918,0
2025-01-03 00:40:00,M01,0.1675,58.941,2.018,0
2025-01-03 00:50:00,M01,0.1663,62.494,1.616,0
2025-01-03 01:00:00,M01,0.1644,49.464,2.095,0
2025-01-03 01:10:00,M01,0.156,59.784,2.0,0
2025-01-03 01:20:00,M01,0.3141,69.988,2.008,0
2025-01-03 01:30:00,M01,0.2149,60.662,2.192,0
2025-01-03 01:40:00,M01,0.2443,60.34,1.609,0
2025-01-03 01:50:00,M01,0.1755,62.741,1.605,0
2025-01-01 00:00:00,M02,0.2322,60.338,1.913,0
2025-01-01 00:10:00,M02,0.156,59.86,2.02,0
2025-01-01 00:20:00,M02,0.2337,60.966,2.227,0
2025-01-01 00:30:00,M02,0.243,71.033,2.421,0
2025-01-01 00:40:00,M02,0.2779,57.381,1.885,0
2025-01-01 00:50:00,M02,0.1562,62.111,1.997,0
2025-01-01 01:00:00,M02,0.1887,65.342,2.364,0
2025-01-01 01:10:00,M02,0.2374,60.49,1.696,0
2025-01-01 01:20:00,M02,0.2029,71.689,2.206,0
2025-01-01 01:30:00,M02,0.1441,58.11,1.796,0
2025-01-01 01:40:00,M02,0.2207,61.62,2.02,0
2025-01-01 01:50:00,M02,0.2289,56.006,1.951,0
2025-01-01 02:00:00,M02,0.2044,58.242,1.808,0
2025-01-01 02:10:00,M02,0.211,61.245,1.803,0
2025-01-01 02:20:00,M02,0.1871,64.232,2.055,0
2025-01-01 02:30:00,M02,0.2739,61.595,2.199,0
2025-01-01 02:40:00,M02,0.155,66.296,1.974,0
2025-01-01 02:50:00,M02,0.1706,59.525,2.014,0
2025-01-01 03:00:00,M02,0.2005,58.339,2.114,0
2025-01-01 03:10:00,M02,0.2439,73.52,1.806,0
2025-01-01 03:20:00,M02,0.1251,61.971,2.148,0
2025-01-01 03:30:00,M02,0.1345,56.403,2.164,0
2025-01-01 03:40:00,M02,0.0981,56.529,2.521,0
2025-01-01 03:50:00,M02,0.2016,55.287,1.925,0
2025-01-01 04:00:00,M02,0.1441,64.683,1.908,0
2025-01-01 04:10:00,M02,0.1808,58.178,2.154,0
2025-01-01 04:20:00,M02,0.2331,60.637,2.164,0
2025-01-01 04:30:00,M02,0.1679,59.682,1.893,0
2025-01-01 04:40:00,M02,0.2116,63.657,1.919,0
2025-01-01 04:50:00,M02,0.185,55.766,2.108,0
2025-01-01 05:00:00,M02,0.2336,54.622,1.834,0
2025-01-01 05:10:00,M02,0.2238,61.121,1.918,0
2025-01-01 05:20:00,M02,0.1654,63.005,2.018,0
2025-01-01 05:30:00,M02,0.1916,61.663,2.199,0
2025-01-01 05:40:00,M02,0.2522,55.953,1.879,0
2025-01-01 05:50:00,M02,0.2197,63.387,1.632,0
2025-01-01 06:00:00,M02,0.1302,56.281,1.617,0
2025-01-01 06:10:00,M02,0.2328,57.392,1.748,0
2025-01-01 06:20:00,M02,0.1458,55.28,1.737,0
2025-01-01 06:30:00,M02,0.2706,66.506,1.969,0
2025-01-01 06:40:00,M02,0.2512,63.167,1.762,0
2025-01-01 06:50:00,M02,0.2145,63.025,1.859,0
2025-01-01 07:00:00,M02,0.2079,66.236,1.845,0
2025-01-01 07:10:00,M02,0.1895,74.063,1.912,0
2025-01-01 07:20:00,M02,0.2339,51.454,2.265,0
2025-01-01 07:30:00,M02,0.1815,56.308,2.132,0
2025-01-01 07:40:00,M02,0.2118,56.919,2.003,0
2025-01-01 07:50:00,M02,0.2436,55.746,1.908,0
2025-01-01 08:00:00,M02,0.1719,54.612,1.913,0
2025-01-01 08:10:00,M02,0.1692,58.502,2.066,0
2025-01-01 08:20:00,M02,0.1403,53.917,2.117,0
2025-01-01 08:30:00,M02,0.1468,61.675,1.818,0
2025-01-01 08:40:00,M02,0.1086,60.258,2.007,0
2025-01-01 08:50:00,M02,0.2365,62.405,1.594,0
2025-01-01 09:00:00,M02,0.2904,62.539,2.042,0
2025-01-01 09:10:00,M02,0.2713,63.015,2.152,0
2025-01-01 09:20:00,M02,0.1187,58.133,1.944,0
2025-01-01 09:30:00,M02,0.2362,70.606,2.363,0
2025-01-01 09:40:00,M02,0.2711,61.172,1.824,0
2025-01-01 09:50:00,M02,0.4041,62.745,1.555,0
2025-01-01 10:00:00,M02,0.4321,67.046,1.505,0
2025-01-01 10:10:00,M02,0.3266,63.355,1.492,0
2025-01-01 10:20:00,M02,0.4403,72.144,1.489,0
2025-01-01 10:30:00,M02,0.3738,71.449,1.533,0
2025-01-01 10:40:00,M02,0.437,69.716,1.682,0
2025-01-01 10:50:00,M02,0.3489,82.112,1.788,0
2025-01-01 11:00:00,M02,0.4541,74.803,1.512,0
2025-01-01 11:10:00,M02,0.4782,75.688,1.675,0
2025-01-01 11:20:00,M02,0.3878,67.402,1.372,0
2025-01-01 11:30:00,M02,0.3701,67.062,1.665,0
2025-01-01 11:40:00,M02,0.3192,72.242,1.36,0
2025-01-01 11:50:00,M02,0.1867,60.865,2.218,1
2025-01-01 12:00:00,M02,0.1709,50.718,2.442,0
2025-01-01 12:10:00,M02,0.1224,59.098,1.976,0
2025-01-01 12:20:00,M02,0.2227,60.07,1.561,0
2025-01-01 12:30:00,M02,0.1775,58.924,1.89,0
2025-01-01 12:40:00,M02,0.1462,55.933,2.246,0
2025-01-01 12:50:00,M02,0.1723,57.302,2.111,0
2025-01-01 13:00:00,M02,0.2536,59.116,2.05,0
2025-01-01 13:10:00,M02,0.2301,60.454,2.202,0
2025-01-01 13:20:00,M02,0.1935,63.024,2.097,0
2025-01-01 13:30:00,M02,0.231,65.404,2.244,0
2025-01-01 13:40:00,M02,0.142,58.528,2.184,0
2025-01-01 13:50:00,M02,0.2016,57.719,2.304,0
2025-01-01 14:00:00,M02,0.2074,62.188,2.072,0
2025-01-01 14:10:00,M02,0.1765,63.054,2.181,0
2025-01-01 14:20:00,M02,0.2218,57.829,1.939,0
2025-01-01 14:30:00,M02,0.161,63.952,1.88,0
2025-01-01 14:40:00,M02,0.2255,64.898,2.341,0
2025-01-01 14:50:00,M02,0.2276,66.458,2.043,0
2025-01-01 15:00:00,M02,0.0541,68.892,2.161,0
2025-01-01 15:10:00,M02,0.2595,55.668,2.025,0
2025-01-01 15:20:00,M02,0.0476,60.069,1.883,0
2025-01-01 15:30:00,M02,0.1692,60.056,2.002,0
2025-01-01 15:40:00,M02,0.2513,59.51,2.287,0
2025-01-01 15:50:00,M02,0.1841,56.754,2.111,0
2025-01-01 16:00:00,M02,0.1267,52.572,1.658,0
2025-01-01 16:10:00,M02,0.1453,60.463,1.957,0
2025-01-01 16:20:00,M02,0.2513,56.158,2.356,0
2025-01-01 16:30:00,M02,0.1039,60.43,1.957,0
2025-01-01 16:40:00,M02,0.2564,56.03,1.64,0
2025-01-01 16:50:00,M02,0.1972,54.502,2.379,0
2025-01-01 17:00:00,M02,0.1404,61.171,2.136,0
2025-01-01 17:10:00,M02,0.1708,60.755,1.986,0
2025-01-01 17:20:00,M02,0.1491,62.896,1.926,0
2025-01-01 17:30:00,M02,0.2433,70.929,2.216,0
2025-01-01 17:40:00,M02,0.2366,61.386,1.892,0
2025-01-01 17:50:00,M02,0.114,62.425,2.23,0
2025-01-01 18:00:00,M02,0.1798,54.612,2.108,0
2025-01-01 18:10:00,M02,0.1568,53.565,2.049,0
2025-01-01 18:20:00,M02,0.2647,67.914,2.029,0
2025-01-01 18:30:00,M02,0.1325,55.383,1.965,0
2025-01-01 18:40:00,M02,0.2802,54.78,2.209,0
2025-01-01 18:50:00,M02,0.1983,59.805,1.827,0
2025-01-01 19:00:00,M02,0.1419,59.549,1.676,0
2025-01-01 19:10:00,M02,0.1661,55.487,2.123,0
2025-01-01 19:20:00,M02,0.1599,58.475,2.126,0
2025-01-01 19:30:00,M02,0.1363,66.147,2.096,0
2025-01-01 19:40:00,M02,0.2047,55.97,2.082,0
2025-01-01 19:50:00,M02,0.1386,53.032,1.936,0
2025-01-01 20:00:00,M02,0.091,64.713,2.157,0
2025-01-01 20:10:00,M02,0.181,62.461,1.991,0
2025-01-01 20:20:00,M02,0.1099,56.897,1.903,0
2025-01-01 20:30:00,M02,0.1624,52.089,1.938,0
2025-01-01 20:40:00,M02,0.1545,56.277,2.404,0
2025-01-01 20:50:00,M02,0.1564,59.726,1.653,0
2025-01-01 21:00:00,M02,0.3,65.828,2.1,0
2025-01-01 21:10:00,M02,0.2028,54.817,1.664,0
2025-01-01 21:20:00,M02,0.2123,59.577,1.978,0
2025-01-01 21:30:00,M02,0.1112,63.376,1.913,0
2025-01-01 21:40:00,M02,0.1673,48.094,1.583,0
2025-01-01 21:50:00,M02,0.2108,65.169,2.078,0
2025-01-01 22:00:00,M02,0.1488,54.088,1.924,0
2025-01-01 22:10:00,M02,0.2454,61.66,1.58,0
2025-01-01 22:20:00,M02,0.1399,61.233,2.168,0
2025-01-01 22:30:00,M02,0.1857,65.423,2.287,0
2025-01-01 22:40:00,M02,0.1707,62.755,2.298,0
2025-01-01 22:50:00,M02,0.2082,48.114,2.072,0
2025-01-01 23:00:00,M02,0.168,56.076,2.009,0
2025-01-01 23:10:00,M02,0.1865,60.691,2.266,0
2025-01-01 23:20:00,M02,0.1882,59.025,2.336,0
2025-01-01 23:30:00,M02,0.1633,62.388,2.227,0
2025-01-01 23:40:00,M02,0.2243,63.947,1.812,0
2025-01-01 23:50:00,M02,0.2119,63.042,2.04,0
2025-01-02 00:00:00,M02,0.1956,58.929,2.088,0
2025-01-02 00:10:00,M02,0.1785,50.768,1.638,0
2025-01-02 00:20:00,M02,0.2398,57.723,2.094,0
2025-01-02 00:30:00,M02,0.1882,62.082,2.455,0
2025-01-02 00:40:00,M02,0.1847,54.548,2.128,0
2025-01-02 00:50:00,M02,0.2052,63.156,2.295,0
2025-01-02 01:00:00,M02,0.2848,64.542,2.037,0
2025-01-02 01:10:00,M02,0.133,60.634,1.985,0
2025-01-02 01:20:00,M02,0.2385,44.681,2.076,0
2025-01-02 01:30:00,M02,0.1053,53.61,1.837,0
2025-01-02 01:40:00,M02,0.2109,69.431,1.807,0
2025-01-02 01:50:00,M02,0.2788,57.267,2.253,0
2025-01-02 02:00:00,M02,0.2244,50.079,2.274,0
2025-01-02 02:10:00,M02,0.2085,66.176,1.802,0
2025-01-02 02:20:00,M02,0.172,60.067,2.194,0
2025-01-02 02:30:00,M02,0.2016,65.525,1.983,0
2025-01-02 02:40:00,M02,0.1874,61.385,2.068,0
2025-01-02 02:50:00,M02,0.1607,62.293,2.092,0
2025-01-02 03:00:00,M02,0.1855,61.815,2.199,0
2025-01-02 03:10:00,M02,0.2099,63.487,2.017,0
2025-01-02 03:20:00,M02,0.1616,71.387,2.282,0
2025-01-02 03:30:00,M02,0.1597,64.855,2.062,0
2025-01-02 03:40:00,M02,0.132,52.098,2.125,0
2025-01-02 03:50:00,M02,0.2195,62.233,1.833,0
2025-01-02 04:00:00,M02,0.2273,65.707,2.432,0
2025-01-02 04:10:00,M02,0.2116,66.014,2.094,0
2025-01-02 04:20:00,M02,0.2483,57.867,2.143,0
2025-01-02 04:30:00,M02,0.2044,65.825,1.678,0
2025-01-02 04:40:00,M02,0.2196,64.639,1.835,0
2025-01-02 04:50:00,M02,0.2152,72.863,2.248,0
2025-01-02 05:00:00,M02,0.1954,56.25,2.057,0
2025-01-02 05:10:00,M02,0.1735,57.463,1.617,0
2025-01-02 05:20:00,M02,0.3107,58.469,2.208,0
2025-01-02 05:30:00,M02,0.1774,57.549,1.891,0
2025-01-02 05:40:00,M02,0.1667,55.55,2.282,0
2025-01-02 05:50:00,M02,0.2217,46.187,1.982,0
2025-01-02 06:00:00,M02,0.2126,57.827,2.041,0
2025-01-02 06:10:00,M02,0.1298,61.847,2.236,0
2025-01-02 06:20:00,M02,0.2561,57.534,1.821,0
2025-01-02 06:30:00,M02,0.1953,69.677,1.801,0
2025-01-02 06:40:00,M02,0.1445,60.067,1.961,0
2025-01-02 06:50:00,M02,0.2594,66.455,2.165,0
2025-01-02 07:00:00,M02,0.2313,61.307,1.734,0
2025-01-02 07:10:00,M02,0.1368,64.132,1.666,0
2025-01-02 07:20:00,M02,0.2889,61.396,2.165,0
2025-01-02 07:30:00,M02,0.2329,66.844,1.879,0
2025-01-02 07:40:00,M02,0.1995,60.28,1.922,0
2025-01-02 07:50:00,M02,0.2795,62.481,1.629,0
2025-01-02 08:00:00,M02,0.208,61.832,1.864,0
2025-01-02 08:10:00,M02,0.1986,58.559,1.998,0
2025-01-02 08:20:00,M02,0.2783,75.204,1.59,0
2025-01-02 08:30:00,M02,0.3404,84.351,1.249,0
2025-01-02 08:40:00,M02,0.3351,71.827,1.735,0
2025-01-02 08:50:00,M02,0.312,75.276,1.267,0
2025-01-02 09:00:00,M02,0.2718,79.468,1.267,0
2025-01-02 09:10:00,M02,0.3178,78.88,1.711,0
2025-01-02 09:20:00,M02,0.3078,73.237,1.446,0
2025-01-02 09:30:00,M02,0.2446,61.262,1.293,0
2025-01-02 09:40:00,M02,0.2377,75.762,1.372,0
2025-01-02 09:50:00,M02,0.3395,62.081,1.674,0
2025-01-02 10:00:00,M02,0.1812,80.529,1.697,0
2025-01-02 10:10:00,M02,0.3215,74.026,1.24,0
2025-01-02 10:20:00,M02,0.1761,64.998,1.992,1
2025-01-02 10:30:00,M02,0.2654,55.489,2.018,0
2025-01-02 10:40:00,M02,0.1753,52.237,1.803,0
2025-01-02 10:50:00,M02,0.233,61.304,1.989,0
2025-01-02 11:00:00,M02,0.1802,59.832,2.001,0
2025-01-02 11:10:00,M02,0.2057,57.542,2.228,0
2025-01-02 11:20:00,M02,0.2368,60.423,2.241,0
2025-01-02 11:30:00,M02,0.1769,73.837,1.934,0
2025-01-02 11:40:00,M02,0.2498,64.173,1.957,0
2025-01-02 11:50:00,M02,0.3906,75.945,1.582,0
2025-01-02 12:00:00,M02,0.455,74.918,1.332,0
2025-01-02 12:10:00,M02,0.4864,78.095,1.567,0
2025-01-02 12:20:00,M02,0.4732,69.748,1.432,0
2025-01-02 12:30:00,M02,0.5361,60.424,1.255,0
2025-01-02 12:40:00,M02,0.4021,69.755,1.258,0
2025-01-02 12:50:00,M02,0.3713,74.757,1.739,0
2025-01-02 13:00:00,M02,0.3905,65.849,1.418,0
2025-01-02 13:10:00,M02,0.4733,69.816,1.777,0
2025-01-02 13:20:00,M02,0.4651,67.239,1.347,0
2025-01-02 13:30:00,M02,0.4454,78.208,1.507,0
2025-01-02 13:40:00,M02,0.3841,74.445,1.928,0
2025-01-02 13:50:00,M02,0.2383,63.258,1.789,1
2025-01-02 14:00:00,M02,0.1388,63.108,1.62,0
2025-01-02 14:10:00,M02,0.2579,59.814,2.257,0
2025-01-02 14:20:00,M02,0.3429,60.988,1.835,0
2025-01-02 14:30:00,M02,0.2183,54.074,1.996,0
2025-01-02 14:40:00,M02,0.2292,49.068,1.883,0
2025-01-02 14:50:00,M02,0.1754,60.75,2.054,0
2025-01-02 15:00:00,M02,0.1095,61.62,1.81,0
2025-01-02 15:10:00,M02,0.1699,66.046,1.964,0
2025-01-02 15:20:00,M02,0.1454,67.857,2.09,0
2025-01-02 15:30:00,M02,0.1276,67.85,1.798,0
2025-01-02 15:40:00,M02,0.2861,55.01,1.86,0
2025-01-02 15:50:00,M02,0.2136,58.239,1.931,0
2025-01-02 16:00:00,M02,0.219,62.402,1.714,0
2025-01-02 16:10:00,M02,0.1845,72.66,1.915,0
2025-01-02 16:20:00,M02,0.1914,67.4,2.024,0
2025-01-02 16:30:00,M02,0.2482,65.597,1.92,0
2025-01-02 16:40:00,M02,0.1984,58.061,1.946,0
2025-01-02 16:50:00,M02,0.2265,55.584,1.996,0
2025-01-02 17:00:00,M02,0.1902,63.945,1.869,0
2025-01-02 17:10:00,M02,0.1829,54.497,2.138,0
2025-01-02 17:20:00,M02,0.1297,58.808,2.287,0
2025-01-02 17:30:00,M02,0.1011,59.426,1.907,0
2025-01-02 17:40:00,M02,0.1869,67.965,2.097,0
2025-01-02 17:50:00,M02,0.2028,58.227,1.952,0
2025-01-02 18:00:00,M02,0.1357,47.804,2.073,0
2025-01-02 18:10:00,M02,0.1983,62.522,2.313,0
2025-01-02 18:20:00,M02,0.2027,56.505,2.102,0
2025-01-02 18:30:00,M02,0.0922,60.213,1.645,0
2025-01-02 18:40:00,M02,0.1542,59.566,2.091,0
2025-01-02 18:50:00,M02,0.2204,58.631,2.247,0
2025-01-02 19:00:00,M02,0.2194,63.952,1.956,0
2025-01-02 19:10:00,M02,0.1423,52.336,2.199,0
2025-01-02 19:20:00,M02,0.2079,57.415,1.862,0
2025-01-02 19:30:00,M02,0.2511,63.42,1.703,0
2025-01-02 19:40:00,M02,0.2389,56.93,2.028,0
2025-01-02 19:50:00,M02,0.1952,51.956,1.649,0
2025-01-02 20:00:00,M02,0.1766,63.343,1.952,0
2025-01-02 20:10:00,M02,0.1685,65.615,2.257,0
2025-01-02 20:20:00,M02,0.2234,59.775,1.618,0
2025-01-02 20:30:00,M02,0.2098,50.196,1.744,0
2025-01-02 20:40:00,M02,0.2315,63.53,1.794,0
2025-01-02 20:50:00,M02,0.2066,51.701,1.987,0
2025-01-02 21:00:00,M02,0.2409,61.544,1.927,0
2025-01-02 21:10:00,M02,0.2047,55.563,2.28,0
2025-01-02 21:20:00,M02,0.2392,54.201,2.191,0
2025-01-02 21:30:00,M02,0.2435,57.79,2.099,0
2025-01-02 21:40:00,M02,0.1598,59.084,2.029,0
2025-01-02 21:50:00,M02,0.1096,56.779,2.079,0
2025-01-02 22:00:00,M02,0.2772,62.944,1.828,0
2025-01-02 22:10:00,M02,0.2128,57.77,2.171,0
2025-01-02 22:20:00,M02,0.1143,64.901,1.778,0
2025-01-02 22:30:00,M02,0.1643,61.406,2.167,0
2025-01-02 22:40:00,M02,0.2386,56.512,2.237,0
2025-01-02 22:50:00,M02,0.186,55.67,2.042,0
2025-01-02 23:00:00,M02,0.1744,51.763,1.965,0
2025-01-02 23:10:00,M02,0.27,61.454,2.08,0
2025-01-02 23:20:00,M02,0.1476,58.227,1.428,0
2025-01-02 23:30:00,M02,0.1601,48.139,2.06,0
2025-01-02 23:40:00,M02,0.2106,57.321,1.977,0
2025-01-02 23:50:00,M02,0.2195,55.495,1.99,0
2025-01-03 00:00:00,M02,0.2248,67.878,2.141,0
2025-01-03 00:10:00,M02,0.2456,51.486,1.985,0
2025-01-03 00:20:00,M02,0.2099,52.793,1.772,0
2025-01-03 00:30:00,M02,0.2245,65.55,1.972,0
2025-01-03 00:40:00,M02,0.187,66.784,2.014,0
2025-01-03 00:50:00,M02,0.2031,56.275,2.023,0
2025-01-03 01:00:00,M02,0.2054,56.84,2.032,0
2025-01-03 01:10:00,M02,0.2108,63.081,2.208,0
2025-01-03 01:20:00,M02,0.2386,48.365,1.783,0
2025-01-03 01:30:00,M02,0.2278,50.694,2.035,0
2025-01-03 01:40:00,M02,0.2022,58.596,2.258,0
2025-01-03 01:50:00,M02,0.1595,67.749,1.653,0
2025-01-01 00:00:00,M03,0.1799,62.434,1.944,0
2025-01-01 00:10:00,M03,0.1528,60.696,1.951,0
2025-01-01 00:20:00,M03,0.1882,59.521,2.098,0
